"","country","site","Bact_S","Fung_S","Plant_S","Omn_S","Pred_S","Unk_S","Total_S","Bact_R","Fung_R","Plant_R","Omn_R","Pred_R","Unk_R","Total_R","M10","P10","transect","Vitality","district","X","Y","sample_ID","senecio"
"86","FR",22,4.94197873219485,0.293582894981872,1.90828881738217,0.391443859975829,0,1.07647061493353,8.61176491946825,214.796857909725,382.412903099395,795.865814567247,7.44960200842977,0,176.307247532838,1576.83242511763,0.851515497283824,0.471485944,"BrayDunes_2",2,"Flemish dunes",2.496814,51.074132,"22_FR",0
"87","FR",23,2.90415306133843,0.0484025510223071,1.40367397964691,0.484025510223071,0.145207653066921,0.919648469423836,5.90511122472147,96.0486986950501,24.7867609535613,405.883210614566,3.09834511919516,3.09834511919516,92.9503535758549,625.865714077423,0.860689584668824,0.630522088,"BrayDunes_2",1,"Flemish dunes",2.495826,51.074144,"23_FR",1
"88","FR",24,2.22684799496583,0.346398576994685,1.92993492897039,0.494855109992407,0.0989710219984815,0.69279715398937,5.78980478691116,673.151922583037,192.511250587194,798.09299912307,76.4945366571633,10.1992715542884,220.559247361488,1969.73431892196,0.887659095761086,0.3512,"BrayDunes_2",1,"Flemish dunes",2.494928,51.073818,"24_FR",1
"89","FR",25,0.878155351521783,0,2.19538837880446,0.0975728168357537,0.439077675760892,0.487864084178769,4.09805830710166,256.982074946553,32.2412935357299,836.377085250405,32.2412935357299,0,96.7238806071897,1254.56562787561,0.851599889971176,0.951729686,"BrayDunes_2",2,"Flemish dunes",2.494105,51.073593,"25_FR",1
"90","FR",26,2.10391430484959,0.182949069986921,1.50932982739209,0.320160872477111,0.182949069986921,0.457372674967301,4.75667581965993,277.429946605428,521.419676432523,781.510251375112,8.66968583141963,0,142.430552944751,1730.22158664189,0.819945092970427,0.582601756,"BrayDunes_2",2,"Flemish dunes",2.492853,51.073218,"26_FR",1
"91","FR",27,12.6881091683862,0.631974786164828,1.55563024286727,1.02088234688164,0.0972268901792042,1.40978990759846,17.4036133420776,279.605312463071,575.341700645164,1543.20624378656,26.8851261983722,0,545.768061826955,2970.80644492012,0.796955482488133,0.436102236,"Duinkerke",4,"Flemish dunes",2.47256,51.06799,"27_FR",1
"92","FR",28,7.94608501586651,0.197418261263764,3.65223783337964,0.641609349107233,0.049354565315941,2.02353717795358,14.5595967682026,240.182210699066,86.3813213917693,659.447648673751,6.32058449208068,0,259.143964175308,1251.47572943197,0.863351746420494,0.1448,"Duinkerke",3,"Flemish dunes",2.47414,51.0682,"28_FR",1
"93","FR",29,1.58092660742335,0.0479068668916166,0.862323604049099,0.0479068668916166,0,0.239534334458083,2.77859827971376,887.664899318849,67.8997404329717,887.664899318849,67.8997404329717,0,347.779158315221,2258.90843781886,0.842794709881026,0.669607057,"Duinkerke",3,"Flemish dunes",2.47507,51.06866,"29_FR",0
"94","FR",3,1.28925136391189,0.347106136437817,1.83470386402846,0.446279318277193,0.0495865909196882,0.694212272875634,4.66113954645069,358.203198104915,523.384983759513,746.101998125263,29.6956019154334,5.56792535914375,296.956019154334,1959.9097264186,0.828791406711486,0.5768,"Duinkerke",2,"Flemish dunes",2.4545,51.063275,"3_FR",0
"95","FR",30,2.64274009555287,0.146818894197382,2.00652488736422,0.0489396313991273,0.146818894197382,1.0766718907808,6.06851429349178,1372.32680108918,605.211538682587,1324.14116902846,0,0,244.783010868435,3546.46251966866,0.806898563691881,0.730923695,"Duinkerke",4,"Flemish dunes",2.47559,51.0687,"30_FR",1
"96","FR",31,1.44152910611209,0.29824740126457,1.39182120590133,0.198831600843047,0,0.546786902318379,3.87721621643942,255.895266184517,362.906013861679,818.864851790455,9.30528240670971,0,130.273953693936,1577.2453679373,0.900220697710294,0.925925926,"Duinkerke",3,"Flemish dunes",2.47649,51.06886,"31_FR",1
"97","FR",32,9.87378503103073,0.196493234448373,1.71931580142326,0.540356394733025,0.0491233086120932,0.933342863629771,13.3124166338773,130.734915344819,44.8988598153923,96.4004931330481,6.60277350226357,2.64110940090543,21.1288752072434,302.407026403672,0.820668704571487,0.737261146,"Duinkerke",2,"Flemish dunes",2.4781,51.06936,"32_FR",1
"98","FR",33,1.14538237841481,0,0.547791572285343,0.0497992338441221,0,0.448193104597099,2.19116628914137,189.687235841082,89.2645815722738,223.161453930684,0,0,55.7903634826711,557.903634826711,0.820668704571487,0.737261146,"Duinkerke",4,"Flemish dunes",2.48059,51.06983,"33_FR",1
"99","FR",34,1.40512276603755,0.140512276603755,0.18734970213834,0.0468374255345851,0.0468374255345851,0.421536829811266,2.24819642566009,49.1371346532855,37.0683647384434,62.0679595620448,6.03438495742103,0,15.5169898905112,169.824833801706,0.854362669680178,0.413738019,"Duinkerke",4,"Flemish dunes",2.48308,51.07031,"34_FR",1
"100","FR",35,1.76224656708849,0.685318109423303,2.79022373122345,0.587415522362831,0.146853880590708,0.440561641772124,6.41261945246091,212.392674597247,131.183710780653,595.011831040817,4.68513252788045,0,87.4558071871018,1030.7291561337,0.849602424063201,0.436447167,"BrayDunes_2",3,"Flemish dunes",2.50198,51.07562,"35_FR",0
"101","FR",36,2.44265900093842,1.12738107735619,1.64409740447778,0.46974211556508,0.140922634669524,0.798561596460637,6.62336382946763,164.862911763498,108.659646389579,835.555211892276,7.49376871652266,0,138.634721255669,1255.20626001755,0.849602424063201,0.436447167,"BrayDunes_2",2,"Flemish dunes",2.50127,51.07546,"36_FR",1
"102","FR",37,0.93300820207852,0.343739863923665,0.93300820207852,0.540162643308617,0.0491056948462379,0.441951253616141,3.2409758598517,135.549249352388,40.3543566774284,107.611617806476,13.4514522258095,2.06945418858607,37.2501753945493,336.286305645237,0.796030168044243,0.181963288,"BrayDunes_2",2,"Flemish dunes",2.50586,51.07667,"37_FR",0
"103","FR",38,7.28586712561661,1.1281342646116,1.83321817999386,1.03412307589397,0.75208950974107,0.940111887176337,12.9735440430335,107.095275344835,81.3924092620748,185.631810597714,0,0,25.7028660827605,399.822361287385,0.834526949783162,0.105939005,"BrayDunes",4,"Flemish dunes",2.53417,51.08527,"38_FR",1
"104","FR",39,5.93081275693587,0.897097727939879,0.548226389296593,1.34564659190982,0.747581439949899,2.54177689582966,12.0111418018617,251.898350177354,158.497838313841,84.9095562395575,2.83031854131858,0,70.7579635329646,568.894026805035,0.847177209410307,0.613162119,"BrayDunes",4,"Flemish dunes",2.53221,51.08467,"39_FR",1
"105","FR",4,0.489239552875008,0,1.02740306103752,0,0.0978479105750015,0.195695821150003,1.81018634563753,116.975830794038,4.33243817755698,90.9812017286965,0,0,17.3297527102279,229.61922341052,0.869066532613196,0.82428115,"Duinkerke",3,"Flemish dunes",2.455347,51.063355,"4_FR",1
"106","FR",40,1.10659110392564,0,1.34715438738774,0.192450626769677,0.0481126566924193,0.336788596846935,3.03109737162242,711.512815865279,162.172325587363,739.27204276762,26.298214960113,0,242.527982409931,1881.78338159031,0.85078095096168,0.757234727,"BrayDunes_2",4,"Flemish dunes",2.491567,51.072881,"40_FR",0
"107","FR",41,0.589592981834341,0.0491327484861951,1.62138070004444,0.442194736375756,0.589592981834341,0.491327484861951,3.78322163343702,94.6903817305209,278.244044777377,281.15759498447,7.28387551773237,0,166.072361804298,827.448258814398,0.852115210863668,0.877207063,"BrayDunes_2",3,"Flemish dunes",2.500561,51.075289,"41_FR",1
"108","FR",42,2.93088266401607,0.149027932068614,1.98703909424818,0.496759773562046,0.248379886781023,1.19222345654891,7.00431280722484,406.550133319349,143.752533328389,931.022266634642,25.8305333324448,0,338.043066655039,1845.19853326986,0.865148468908843,0.855537721,"BrayDunes_2",3,"Flemish dunes",2.502552,51.075945,"42_FR",1
"109","FR",43,2.67887318652225,0.292240711256973,1.1202560598184,0.584481422513946,0.438361066885459,0.730601778142432,5.84481422513946,708.55441041326,106.833037490248,289.077630855964,37.7057779377345,6.28429632295575,113.117333813203,1261.57248683337,0.838963660810007,0.455773956,"BrayDunes",4,"Flemish dunes",2.534983,51.085643,"43_FR",0
"110","FR",44,4.00923165715068,0.279713836545396,0.559427673090792,0.279713836545396,0.139856918272698,0.745903564121056,6.01384748572601,120.648419876994,16.7991470714801,61.0878075326551,6.10878075326551,1.52719518831638,10.6903663182146,216.861716740925,0.813389932743274,0.368421053,"BrayDunes",4,"Flemish dunes",2.5334,51.085041,"44_FR",0
"111","FR",45,3.1686665622034,0.502962946381492,3.0680739729271,0.402370357105194,0.603555535657791,0.804740714210387,8.55037008848537,114.531797960244,264.124350398113,310.872023034947,14.0243017910502,0,65.4467416915678,768.999214875922,0.868396892355659,0.399680256,"BrayDunes",4,"Flemish dunes",2.531264,51.084401,"45_FR",0
"112","FR",46,3.54857813744432,0.788572919432072,1.0842877642191,0.887144534361081,0.44357226718054,0.985716149290089,7.7378717719272,60.4086266377347,50.3405221981123,364.968785936314,0,0,30.2043133188674,505.922248091028,0.883211678832117,0.004712535,"BrayDunes",3,"Flemish dunes",2.529338,51.084088,"46_FR",0
"113","FR",47,5.76283125960902,0.562227439961855,1.87409146653952,1.40556859990464,0.562227439961855,0.843341159942783,11.0102873659197,452.625547405286,200.477982184076,365.820647902902,0,10.3339166074266,39.2688831082212,1068.52697720791,0.835915457828638,0.620192308,"BrayDunes",3,"Flemish dunes",2.527212,51.083068,"47_FR",1
"114","FR",5,2.35608081858734,0.480832820119865,2.11566440852741,0.192333128047946,0.096166564023973,0.528916102131851,5.76999384143838,306.175053402547,161.318038889514,408.233404536729,6.5844097505924,0,144.857014513033,1027.16792109242,0.865094374323727,0.55849359,"Duinkerke",3,"Flemish dunes",2.456113,51.063716,"5_FR",1
"115","FR",53,8.99146493982872,0.717404117539526,1.91307764677207,0.765231058708827,0.860884941047431,1.00436576455534,14.2524284684519,85.792027650297,71.1446082953682,249.006129033789,12.5549308756532,4.18497695855107,46.0347465440618,468.71741935772,0.825766200407873,0.304417671,"BrayDunes",4,"Flemish dunes",2.53048,51.0842,"53_FR",0
"116","FR",54,0.638905474695049,0,4.03001914807646,0.0491465749765422,0.0982931499530844,0.245732874882711,5.06209722258385,275.748034702189,60.7580415445501,205.642602150785,7.0105432551404,2.33684775171347,60.7580415445501,612.254110948928,0.854479275017911,0.795509222,"BrayDunes",4,"Flemish dunes",2.52878,51.0835,"54_FR",0
"117","FR",55,5.01432507855244,1.82765119685556,2.76490822088405,0.421765660812822,0.0937257024028493,0.796668470424219,10.9190443299319,357.88350664052,484.519208990242,352.377606538358,16.5177003064855,0,154.165202860532,1365.46322533614,0.834211733166083,0.4752,"BrayDunes",4,"Flemish dunes",2.52678,51.08303,"55_FR",0
"118","FR",56,0.758278622223805,0.0505519081482537,0.657174805927298,0.151655724444761,0.252759540741268,0.252759540741268,2.12318014222665,49.8833412841665,72.6871544426426,155.350977142118,4.27571496721427,1.42523832240476,19.9533365136666,303.575762672213,0.839309321554686,0.174260592,"Touquet",4,"Boulonnais",1.60112,50.54889,"56_FR",0
"119","FR",57,1.26353447659605,0.151624137191526,0.960286202212997,0.50541379063842,0.353789653446894,0.151624137191526,3.38627239727741,950.719820091233,990.035301373201,1493.98828871479,60.760289253951,0,646.918373821478,4142.42207325466,0.850223323580708,0.46917534,"Touquet",2,"Boulonnais",1.60092,50.54967,"57_FR",0
"120","FR",58,14.5079748490402,1.23035829108468,1.33288814867507,0.20505971518078,0.666444074337535,4.81890330674833,22.7616283850666,1449.36001977714,395.044509412001,296.607189033929,0,10.3618231976918,176.150994360761,2327.52453578153,0.834638515829604,0.522058824,"Touquet",2,"Boulonnais",1.59888,50.55204,"58_FR",0
"121","FR",59,3.28998602302518,0.0567238969487099,0.11344779389742,0.11344779389742,2.38240367184582,1.24792573287162,7.20393491248616,463.93145533693,164.760703764517,47.6938879318339,4.33580799380308,47.6938879318339,156.089087776911,884.504830735829,0.834114201610897,0.50310559,"Touquet",4,"Boulonnais",1.59745,50.55289,"59_FR",0
"122","FR",6,1.33065801931227,2.32865153379648,2.28112803310675,0.285141004138344,0.23761750344862,0.807899511725309,7.27109560552778,164.046258244388,53.0737894320079,89.2604640447406,0,0,36.1866746127327,342.567186333869,0.862541101124616,0.843885516,"Duinkerke",4,"Flemish dunes",2.457273,51.064025,"6_FR",1
"123","FR",60,1.0562142908089,0.0480097404913134,0.0960194809826269,0.14402922147394,0.192038961965254,0.240048702456567,1.7763603981786,51.2711675292786,477.847281372877,38.9660873222518,0,0,26.6610071152249,594.745543339632,0.879226597510957,0.546137339,"Touquet",3,"Boulonnais",1.59475,50.55365,"60_FR",0
"124","FR",61,4.95959278557703,0.303648537892471,1.11337797227239,0.10121617929749,0.253040448243726,0.809729434379923,7.54060535766304,235.25056049663,341.732393142473,205.534700223371,0,0,71.8133289937081,854.330982856182,0.862596272351325,0.476076555,"Touquet",3,"Boulonnais",1.59338,50.5541,"61_FR",0
"125","FR",62,4.01401931976289,0.762155567043586,1.42269039181469,0.711345195907347,0.254051855681195,0.914586680452303,8.07884901066201,320.077673497682,665.015748820427,546.92884015138,31.0755022813284,24.8604018250627,195.775664372369,1783.73383094825,0.811229849327929,0.724358974,"Touquet",3,"Boulonnais",1.59031,50.55576,"62_FR",0
"126","FR",63,7.88782236696387,0.195970742036369,3.03754650156373,0.881868339163663,0.146978056527277,0.538919540600016,12.6891055468549,304.754611997613,212.670484631427,506.462700514018,15.3473545610308,0,52.6195013521058,1091.85465305619,NA,NA,"Touquet",3,"Boulonnais",1.589,50.55574,"63_FR",0
"127","FR",64,12.3804651508205,0.202958445095418,2.99363706515742,1.42070911566793,0.355177278916982,2.13106367350189,19.4840107291602,303.490700262756,148.044244030613,382.447630412417,9.86961626870752,9.86961626870752,78.9569301496602,932.678737392861,0.839305421238915,0.414068745,"Touquet",3,"Boulonnais",1.58864,50.55682,"64_FR",0
"128","FR",65,3.89311117787123,0.404479083415193,2.37631461506426,0.303359312561395,0.101119770853798,0.808958166830386,7.88734212659627,149.393131742022,134.588406974794,286.673306856312,0,0,72.677739766389,643.332585339517,0.877580904420195,0.330658106,"Touquet",4,"Boulonnais",1.58702,50.5585,"65_FR",0
"129","FR",66,1.32857945802719,0.0984132931871995,1.37778610462079,0.393653172748798,0.147619939780799,0.246033232967999,3.59208520133278,152.273832591247,435.374479098918,534.030765003106,0,0,122.248006446494,1243.92708313976,0.883681778011043,0.426858513,"Dannes",2,"Boulonnais",1.57849,50.58881,"66_FR",0
"130","FR",67,1.92115975001368,0.394084051284858,1.47781519231822,0.197042025642429,0,0.295563038463644,4.28566405772284,885.010878233891,348.132241201009,5372.98073468064,0,0,188.746395831873,6794.87024994741,0.890595068035123,0.3985623,"Dannes",3,"Boulonnais",1.57833,50.58962,"67_FR",0
"131","FR",68,0.557074749102317,0,1.29984108123874,0.232114478792632,0.0464228957585264,0.371383166068211,2.50683637096043,142.416255245894,92.4780878220089,636.249244215421,11.0973705386411,11.0973705386411,308.87681332551,1202.21514168612,0.897483653644123,0.274839744,"Dannes",3,"Boulonnais",1.57829,50.59089,"68_FR",0
"132","FR",69,4.97306353922345,0.487555248943475,2.09648757045694,1.51142127172477,0.0975110497886951,0.877599448098256,10.0436381282356,356.189053787967,390.717584512311,190.815564529268,5.4518732722648,5.4518732722648,85.4126812654819,1034.03863063956,0.88745973182566,0.20771757,"Dannes",4,"Boulonnais",1.5783,50.59257,"69_FR",0
"133","FR",7,2.58704892798661,0.670716388737269,1.53306603139947,0.0958166269624671,0,0.622808075256036,5.50945605034186,516.739760247454,169.387722238792,1069.93004300199,15.0090386793866,0,456.703605529907,2227.77016969753,0.809745865427371,0.730247406,"Duinkerke",4,"Flemish dunes",2.4597,51.06447,"7_FR",1
"134","FR",70,1.09264997617114,0,1.29131360820226,0.148997724023337,0.248329540038896,0.397327264062233,3.17861811249787,192.818885366514,344.145099198461,773.71628685044,14.6444723063175,7.32223615315874,117.15577845054,1449.80275832543,0.868170666831688,0.166134185,"Dannes",2,"Boulonnais",1.57892,50.59422,"70_FR",0
"135","FR",73,1.45775669694094,0.703744612316317,1.96043142002403,0.30160483384985,0,0.402139778466467,4.82567734159761,78.0549157389369,415.642426309839,210.74827249513,0,0,40.9788307629419,745.424445306847,0.890363288996756,0.22260274,"Dannes",4,"Boulonnais",1.57822,50.60259,"73_FR",0
"136","FR",74,6.8590350171611,0.515716918583542,3.24901658707631,0.154715075575062,0.567288610441896,3.09430151150125,14.4400737203392,400.631326287015,715.105378103704,245.548232240429,15.077523032307,23.6932504793396,137.851639152521,1537.90734929532,NA,NA,"Dannes",2,"Boulonnais",1.57838,50.59994,"74_FR",0
"137","FR",75,15.3337897758462,3.04610638644756,9.75786622099302,0.774433827062939,0.980949514279722,3.51076668268532,33.4039124073147,804.472286591345,1897.0182036597,578.281139698288,0,0,96.0245434923356,3375.79617344167,NA,NA,"Dannes",2,"Boulonnais",1.57844,50.5982,"75_FR",0
"138","FR",76,0.450063835355376,0.0500070928172639,0.600085113807167,0.300042556903584,0.0500070928172639,0.25003546408632,1.70024115578697,127.555647155812,166.80353858837,405.561544803095,6.5413152387596,3.2706576193798,101.390386200774,811.12308960619,0.853237772199553,0.638621795,"Hardelot",3,"Boulonnais",1.57438,50.65236,"76_FR",0
"139","FR",77,0.806470491311922,0.151213217120985,1.0584925198469,0.403235245655961,0.10080881141399,0.655257274190937,3.17547755954069,160.384935780386,286.225423854228,843.871508259878,14.8047633028049,0,98.6984220186992,1403.985053216,0.809971652985295,0.315156375,"Hardelot",2,"Boulonnais",1.57415,50.65358,"77_FR",0
"140","FR",78,2.00873698548196,0.301310547822295,0.853713218829835,0.753276369555737,0.0502184246370491,0.351528972459344,4.31878451878622,430.864238494614,718.10706415769,2202.19499675025,34.1955744836995,0,376.151319320695,3761.51319320695,0.811889468492623,0.76076555,"Hardelot",2,"Boulonnais",1.57395,50.65445,"78_FR",0
"141","FR",79,2.51991222237577,0.201592977790061,0.604778933370184,0.201592977790061,0,0.302389466685092,3.83026657801117,168.26963425483,388.67915518017,1092.56762523206,73.4698403084468,0,168.26963425483,1891.25588923034,0.821677003278262,0.671987231,"Hardelot",2,"Boulonnais",1.57381,50.65538,"79_FR",0
"142","FR",8,1.05129604721024,0.0477861839641017,0.812365127389729,0.812365127389729,0.716792759461526,1.33801315099485,4.77861839641017,1064.02207931121,1466.09493877443,2017.71928864775,29.4199653265772,2.45166377721477,1277.31682792889,5857.02476376608,0.856420474602894,0.079326923,"Duinkerke",3,"Flemish dunes",2.46082,51.06448,"8_FR",1
"143","FR",80,1.10363512791427,0.150495699261037,0.250826165435062,0,0.100330466174025,0.200660932348049,1.80594839113244,270.753963377166,277.439246423516,645.129813972754,13.3705660926996,0,106.964528741597,1313.65811860773,0.769134634155973,0.630608974,"Hardelot",3,"Boulonnais",1.5735,50.65611,"80_FR",0
"144","FR",81,1.80539361908714,0.195177688549962,0.731916332062356,0.195177688549962,0.0487944221374904,0.634327487787375,3.61078723817429,236.53385846206,188.014092623689,76.8229625774213,6.06497072979642,24.2598829191857,68.7363349376927,600.432102249845,0.85380854758074,0.621405751,"Touquet",3,"Boulonnais",1.5861,50.55944,"81_FR",0
"145","FR",82,1.95405867406675,0.146554400555007,0.146554400555007,0.146554400555007,0,0.146554400555007,2.54027627628678,112.512628257064,153.623011658683,186.078577502067,2.16370438955892,2.16370438955892,58.4200185180908,514.961644715023,0.872769191344713,0.417467949,"Touquet",3,"Boulonnais",1.58534,50.5601,"82_FR",0
"146","FR",83,1.23693908783521,0.494775635134082,0.296865381080449,0.544253198647491,0,0.247387817567041,2.82022112026427,234.23735680323,822.253893881684,415.165522058139,71.0789220644284,0,63.0017718298343,1605.73746663732,0.851307399924385,0.3712,"Touquet",2,"Boulonnais",1.58466,50.56063,"83_FR",0
"147","FR",84,3.5770503065349,0.245003445653075,0.29400413478369,0.588008269567381,0.0490006891306151,0.539007580436766,5.29207442610643,503.619002486566,308.121330635241,399.495242478795,19.1247722463253,0,91.3739118435542,1321.73425969048,0.865393585909075,0.25199362,"Touquet",2,"Boulonnais",1.58424,50.561,"84_FR",0
"148","FR",85,3.23289435673106,0.959765512154533,1.56593320404161,0.454625768915305,0.404111794591382,1.01027948647846,7.62761012291234,164.241776600646,84.9526430692996,90.6161526072529,0,0,33.9810572277199,373.791629504918,0.889618109084832,0.151273885,"Touquet",2,"Boulonnais",1.58402,50.56139,"85_FR",0
"149","FR",86,2.99996335596969,0.532251563155913,0.725797586121699,0.0967730114828932,0.822570597604593,0.532251563155913,5.7096076774907,261.514766125785,97.4736855559745,266.269580055345,7.1322208943396,14.2644417886792,30.9062905421383,677.560984962262,0.873496036586231,0.135782748,"Touquet",1,"Boulonnais",1.5841,50.56183,"86_FR",0
"150","FR",87,3.88075824643282,1.55230329857313,1.01869903968862,0.582113736964923,0.873170605447385,0.824661127366974,8.73170605447384,66.4722760139996,184.966333256347,46.2415833140867,5.78019791426084,11.5603958285217,28.9009895713042,343.92177589852,0.856814361529249,0.2296,"Touquet",3,"Boulonnais",1.58325,50.5625,"87_FR",0
"151","FR",88,0.962313615529866,0.336809765435453,0.384925446211947,0.43304112698844,0.240578403882467,0.28869408465896,2.64636244270713,151.172343849669,84.5719406151996,248.430075557149,7.40004480382996,2.11429851537999,32.7716269883898,526.460330329617,0.842668448194388,0.358113509,"Touquet",2,"Boulonnais",1.58324,50.56291,"88_FR",0
"152","FR",89,1.06317648426926,0.096652407660842,0.193304815321684,0.096652407660842,0.434935834473789,0.386609630643368,2.27133158002979,33.6836812770889,57.0031529304582,19.4328930444744,0,0,2.59105240592992,112.710779657951,0.885368002638053,0.372053872,"Touquet",2,"Boulonnais",1.58156,50.56372,"89_FR",0
"153","FR",9,0.946381505101172,0.709786128825879,1.23029595663152,0.236595376275293,0.141957225765176,0.283914451530352,3.54893064412939,375.427431883036,103.315301022076,493.294183753291,4.36543525445391,0,93.12928542835,1070.98678242602,0.786945804568922,0.7288,"Duinkerke",2,"Flemish dunes",2.46152,51.06508,"9_FR",1
"154","FR",90,2.08355624885276,0.595301785386503,1.93473080250614,0.0992169642310839,0.148825446346626,0.545693303270962,5.40732455059407,158.246606744645,134.975046929256,944.825328504789,6.98146794461667,11.6357799076944,67.4875234646278,1324.15175349563,0.860558194486729,0.704180064,"Oye",NA,"Boulonnais",2.020185,50.995455,"90_FR",0
"155","FR",91,3.8191122766426,0.452263295918203,4.07036966326383,0.150754431972734,0.201005909296979,1.20603545578187,9.89954103287622,379.571874560371,288.389804135254,1212.93358798063,0,0,205.689786772938,2086.58505344919,0.884317233154443,0.491024287,"Oye",4,"Boulonnais",2.02096,50.99556,"91_FR",0
"156","FR",92,2.39316692401197,1.44587168325723,0.199430577000998,0.498576442502495,0.648149375253243,0.797722308003991,5.98291731002994,30.1006531192073,240.805224953658,295.989755672205,0,0,70.2348572781503,637.130491023221,0.899093569521945,0.250398724,"Oye",3,"Boulonnais",2.0221,50.99566,"92_FR",0
"157","FR",93,3.50349008590715,0.355426530454349,0.507752186363355,0.152325655909007,1.37093090318106,0.91395393545404,6.80387929726896,826.797762097845,326.479116315559,190.799483561041,0,38.1598967122082,97.5197360423099,1479.75599472896,NA,NA,"Oye",1,"Boulonnais",2.02324,50.99638,"93_FR",0
"158","FR",94,1.56342206462005,0,0.554762668090986,0.100865939652907,0.554762668090986,0.45389672843808,3.22771006889301,138.232293579992,92.1548623866616,71.4994621965478,1.58887693770106,0,25.422031003217,328.89752610412,0.873417367452483,0.265957447,"Oye",3,"Boulonnais",2.02467,50.99615,"94_FR",0
"159","FR",95,3.25167181208246,0.739016320927833,0.640480811470788,0.344874283099655,0.295606528371133,0.344874283099655,5.61652403905153,80.2961240060363,181.622185251749,55.4425618136917,0,0,15.2944998106736,332.65537088215,0.864871809202662,0.742627346,"Oye",2,"Boulonnais",2.02607,50.99681,"95_FR",0
"160","FR",96,1.04797784066432,0.299422240189805,1.34740008085412,0.499037066983008,0.598844480379609,0.64874818707791,4.44142989614877,582.974579745798,419.741697416975,862.802378023782,23.3189831898319,0,816.164411644118,2705.0020500205,0.892243311653309,0.690810811,"Oye",3,"Boulonnais",2.02688,50.99743,"96_FR",0
"162","FR",98,3.71395696899883,0.903394938405122,3.36263671517462,0.200754430756694,1.25471519222934,1.95735569987776,11.3928139454424,791.97121582658,467.549271994005,1994.24077238259,0,19.0836437548574,394.395304267052,3667.24020822509,0.908758082852142,0.93594306,"Oye",2,"Boulonnais",2.02927,50.99858,"98_FR",0
"163","FR",99,0.662121566006462,0.356526997080403,0.356526997080403,0.0509324281543433,0.15279728446303,0.458391853389089,2.03729712617373,28.4007347986651,34.4866065412362,50.7155978547591,0,0,14.2003673993325,127.803306593993,0.844230375471283,0.728033473,"Oye",3,"Boulonnais",2.03025,50.99886,"99_FR",0
"164","NL",10,0.337942583124371,0.193110047499641,0.337942583124371,0.193110047499641,0.241387559374551,0.289665071249461,1.59315789187204,48.0885183078888,24.7514432467075,28.9945478032859,2.12155227828921,0,9.90057729868299,113.856638934854,NA,NA,"Vrouwenpolder",4,"Renodunaal",3.646076,51.590858,"10_NL",0
"165","NL",101,3.71269015026204,0.100342977034109,0,0.0501714885170546,0.150514465551164,0.551886373687601,4.56560545505197,699.93220228469,71.7143649881854,71.7143649881854,8.60572379858225,5.73714919905483,54.5029173910209,912.206722649718,0.877054104718381,0.039419655,"Camperduin_1",4,"Wadden",4.640295,52.735439,"101_NL",0
"166","NL",102,2.56337616920693,0,15.0726518749367,0.205070093536554,0.307605140304831,2.35830607567037,20.5070093536554,242.641161978404,0,5669.71515156205,0,0,274.993316908858,6187.34963044931,0.78934322807136,0.231246249,"Camperduin_1",3,"Wadden",4.640662,52.734701,"102_NL",0
"167","NL",103,2.62975306735548,0.101144348744442,1.61830957991107,0.303433046233325,0.101144348744442,0.252860871861104,5.00664526284986,155.942450733678,6.3219912459599,313.992231882675,6.3219912459599,0,73.7565645361989,556.335229644471,0.691478571667502,0.358471694,"Camperduin_1",4,"Wadden",4.641252,52.73414,"103_NL",0
"168","NL",104,3.6227373876655,0.103506782504729,2.69117634512295,0.258766956261822,0.207013565009457,0.621040695028372,7.50424173159283,489.359982171855,199.8794293378,3407.14015756273,0,0,379.08167633031,4475.46124540269,0.784830768650903,0.36058365,"Camperduin_1",3,"Wadden",4.640849,52.733478,"104_NL",0
"169","NL",105,2.88223309324393,0,0.707916900095001,0.101130985727857,0.303392957183572,0.3539584500475,4.34863238629786,342.2723968868,107.867664473416,591.197776440836,10.3718908147515,0,37.3388069331054,1089.04853554891,0.948480544026254,0.013363879,"Camperduin_1",4,"Wadden",4.639662,52.733372,"105_NL",0
"170","NL",106,2.96939644971099,0.204785962049034,2.40623505407615,0.665554376659359,0.255982452561292,0.614357886147101,7.11631218120392,509.59268024624,0,434.494811578373,16.0924004288286,5.36413347627622,42.9130678102097,1008.45709353993,0.834504590789663,0.201840368,"Camperduin_1",4,"Wadden",4.640096,52.73231,"106_NL",0
"171","NL",107,3.29051081663041,0.303739459996653,1.51869729998327,0.607478919993306,0,0.404985946662204,6.12541244326584,545.534589021181,1131.85681086638,825.949564686274,53.5337680815178,0,119.81367142054,2676.68840407589,NA,NA,"Camperduin_1",4,"Wadden",4.639159,52.732654,"107_NL",0
"172","NL",109,7.30166841124947,0.0507060306336769,2.23106534788178,0.659178398237799,0.152118091901031,0.507060306336769,10.9017965862405,426.567878724614,46.9224666597075,1365.01721191876,29.859751510723,8.53135757449227,59.7195030214459,1936.61816940975,0.795927719401119,0.594,"Camperduin_1",4,"Wadden",4.639972,52.730492,"109_NL",0
"173","NL",11,0.341905934618472,0.24421852472748,0,0.146531114836488,0.0488437049454961,0.195374819781984,0.976874098909921,148.895030199034,73.6015206097497,53.297652855336,0,0,20.3038677544137,296.098071418533,0.805961365222658,0.175740592,"Vrouwenpolder",3,"Renodunaal",3.657265,51.592739,"11_NL",0
